,tipo,categoria,pais_origem,pais_destino,ano,kg,valor
439,Vinhos de mesa,,Brasil,Barein,2012,,
440,Vinhos de mesa,,Brasil,Bélgica,2012,16132.0,90718.0
441,Vinhos de mesa,,Brasil,Belice,2012,,
442,Vinhos de mesa,,Brasil,Benin,2012,,
443,Vinhos de mesa,,Brasil,Bermudas,2012,,
444,Vinhos de mesa,,Brasil,Bolívia,2012,11868.0,16804.0
445,Vinhos de mesa,,Brasil,Bósnia-Herzegovina,2012,,
446,Vinhos de mesa,,Brasil,Brasil,2012,,
447,Vinhos de mesa,,Brasil,Bulgária,2012,,
448,Vinhos de mesa,,Brasil,Cabo Verde,2012,,
449,Vinhos de mesa,,Brasil,Camarões,2012,,
450,Vinhos de mesa,,Brasil,Canadá,2012,14304.0,146035.0
451,Vinhos de mesa,,Brasil,Catar,2012,,
452,Vinhos de mesa,,Brasil,"Cayman, Ilhas",2012,,
453,Vinhos de mesa,,Brasil,Chile,2012,8550.0,15438.0
454,Vinhos de mesa,,Brasil,China,2012,87905.0,642177.0
455,Vinhos de mesa,,Brasil,Chipre,2012,,
456,Vinhos de mesa,,Brasil,Cingapura,2012,1212.0,5310.0
457,Vinhos de mesa,,Brasil,"Cocos (Keeling), Ilhas",2012,,
458,Vinhos de mesa,,Brasil,Colômbia,2012,,
459,Vinhos de mesa,,Brasil,Comores,2012,,
460,Vinhos de mesa,,Brasil,Congo,2012,,
461,Vinhos de mesa,,Brasil,"Coreia, Republica Sul",2012,,
462,Vinhos de mesa,,Brasil,Costa do Marfim,2012,,
463,Vinhos de mesa,,Brasil,Costa Rica,2012,,
464,Vinhos de mesa,,Brasil,Coveite (Kuweit),2012,,
465,Vinhos de mesa,,Brasil,Croácia,2012,,
466,Vinhos de mesa,,Brasil,Cuba,2012,,
467,Vinhos de mesa,,Brasil,Curaçao,2012,,
468,Vinhos de mesa,,Brasil,Dinamarca,2012,4716.0,23802.0
469,Vinhos de mesa,,Brasil,Dominica,2012,,
470,Vinhos de mesa,,Brasil,El Salvador,2012,,
471,Vinhos de mesa,,Brasil,Emirados Arabes Unidos,2012,675.0,3300.0
472,Vinhos de mesa,,Brasil,Equador,2012,,
473,Vinhos de mesa,,Brasil,"Eslovaca, Republica",2012,,
474,Vinhos de mesa,,Brasil,Espanha,2012,,
475,Vinhos de mesa,,Brasil,Estados Unidos,2012,146585.0,303986.0
476,Vinhos de mesa,,Brasil,Estônia,2012,3321.0,19384.0
477,Vinhos de mesa,,Brasil,Filipinas,2012,,
478,Vinhos de mesa,,Brasil,Finlândia,2012,17100.0,67959.0
479,Vinhos de mesa,,Brasil,França,2012,195604.0,185791.0
480,Vinhos de mesa,,Brasil,Gabão,2012,,
481,Vinhos de mesa,,Brasil,Gana,2012,,
482,Vinhos de mesa,,Brasil,Gibraltar,2012,,
483,Vinhos de mesa,,Brasil,Granada,2012,,
484,Vinhos de mesa,,Brasil,Grécia,2012,,
485,Vinhos de mesa,,Brasil,Guatemala,2012,,
486,Vinhos de mesa,,Brasil,Guiana,2012,,
487,Vinhos de mesa,,Brasil,Guiana Francesa,2012,,
488,Vinhos de mesa,,Brasil,Guine Bissau,2012,,
489,Vinhos de mesa,,Brasil,Guine Equatorial,2012,819.0,2530.0
490,Vinhos de mesa,,Brasil,Haiti,2012,,
491,Vinhos de mesa,,Brasil,Honduras,2012,,
492,Vinhos de mesa,,Brasil,Hong Kong,2012,1609.0,7653.0
493,Vinhos de mesa,,Brasil,Hungria,2012,,
494,Vinhos de mesa,,Brasil,Ilha de Man,2012,,
495,Vinhos de mesa,,Brasil,Ilhas Virgens,2012,,
496,Vinhos de mesa,,Brasil,Índia,2012,,
497,Vinhos de mesa,,Brasil,Indonésia,2012,,
498,Vinhos de mesa,,Brasil,Irã,2012,,
499,Vinhos de mesa,,Brasil,Iraque,2012,,
500,Vinhos de mesa,,Brasil,Irlanda,2012,,
501,Vinhos de mesa,,Brasil,Itália,2012,792.0,5622.0
502,Vinhos de mesa,,Brasil,Jamaica,2012,,
503,Vinhos de mesa,,Brasil,Japão,2012,29281.0,116961.0
504,Vinhos de mesa,,Brasil,Jordânia,2012,,
505,Vinhos de mesa,,Brasil,Letônia,2012,,
506,Vinhos de mesa,,Brasil,Líbano,2012,,
507,Vinhos de mesa,,Brasil,Libéria,2012,,
508,Vinhos de mesa,,Brasil,Luxemburgo,2012,2444.0,16547.0
509,Vinhos de mesa,,Brasil,Macau,2012,,
510,Vinhos de mesa,,Brasil,Malásia,2012,,
511,Vinhos de mesa,,Brasil,Malavi,2012,,
512,Vinhos de mesa,,Brasil,Malta,2012,,
513,Vinhos de mesa,,Brasil,"Marshall, Ilhas",2012,,
514,Vinhos de mesa,,Brasil,Martinica,2012,,
515,Vinhos de mesa,,Brasil,Mauritânia,2012,,
516,Vinhos de mesa,,Brasil,México,2012,,
517,Vinhos de mesa,,Brasil,Moçambique,2012,,
518,Vinhos de mesa,,Brasil,Montenegro,2012,,
519,Vinhos de mesa,,Brasil,Namíbia,2012,,
520,Vinhos de mesa,,Brasil,Nicarágua,2012,,
521,Vinhos de mesa,,Brasil,Nigéria,2012,6449.0,10196.0
522,Vinhos de mesa,,Brasil,Noruega,2012,5104.0,31515.0
523,Vinhos de mesa,,Brasil,Nova Caledônia,2012,,
524,Vinhos de mesa,,Brasil,Nova Zelândia,2012,2364.0,8817.0
525,Vinhos de mesa,,Brasil,Omã,2012,,
526,Vinhos de mesa,,Brasil,Países Baixos,2012,134879.0,539641.0
527,Vinhos de mesa,,Brasil,Palau,2012,,
528,Vinhos de mesa,,Brasil,Panamá,2012,39.0,2262.0
529,Vinhos de mesa,,Brasil,Paraguai,2012,354824.0,428279.0
530,Vinhos de mesa,,Brasil,Peru,2012,,
531,Vinhos de mesa,,Brasil,Pitcairn,2012,,
532,Vinhos de mesa,,Brasil,Polônia,2012,21663.0,89158.0
533,Vinhos de mesa,,Brasil,Porto Rico,2012,,
534,Vinhos de mesa,,Brasil,Portugal,2012,47172.0,47022.0
535,Vinhos de mesa,,Brasil,Quênia,2012,94.0,458.0
536,Vinhos de mesa,,Brasil,Reino Unido,2012,82937.0,334856.0
537,Vinhos de mesa,,Brasil,República Dominicana,2012,,
538,Vinhos de mesa,,Brasil,Rússia,2012,4528176.0,2103968.0
539,Vinhos de mesa,,Brasil,São Cristóvão e Névis,2012,,
540,Vinhos de mesa,,Brasil,São Tomé e Príncipe,2012,,
541,Vinhos de mesa,,Brasil,São Vicente e Granadinas,2012,,
542,Vinhos de mesa,,Brasil,Senegal,2012,,
543,Vinhos de mesa,,Brasil,Serra Leoa,2012,,
544,Vinhos de mesa,,Brasil,Sérvia,2012,,
545,Vinhos de mesa,,Brasil,Singapura,2012,,
546,Vinhos de mesa,,Brasil,Suazilândia,2012,,
547,Vinhos de mesa,,Brasil,Suécia,2012,2705.0,17280.0
548,Vinhos de mesa,,Brasil,Suíça,2012,4014.0,47240.0
549,Vinhos de mesa,,Brasil,Suriname,2012,396.0,1288.0
550,Vinhos de mesa,,Brasil,Tailândia,2012,,
551,Vinhos de mesa,,Brasil,Taiwan (Formosa),2012,,
552,Vinhos de mesa,,Brasil,Tanzânia,2012,,
553,Vinhos de mesa,,Brasil,"Tcheca, República",2012,7960.0,27789.0
554,Vinhos de mesa,,Brasil,Togo,2012,,
555,Vinhos de mesa,,Brasil,Toquelau,2012,,
556,Vinhos de mesa,,Brasil,Trinidade Tobago,2012,531.0,2720.0
557,Vinhos de mesa,,Brasil,Tunísia,2012,,
558,Vinhos de mesa,,Brasil,Turquia,2012,,
559,Vinhos de mesa,,Brasil,Tuvalu,2012,,
560,Vinhos de mesa,,Brasil,Uruguai,2012,1135.0,3879.0
561,Vinhos de mesa,,Brasil,Vanuatu,2012,,
562,Vinhos de mesa,,Brasil,Venezuela,2012,1029.0,7492.0
563,Vinhos de mesa,,Brasil,Vietnã,2012,,
564,Vinhos de mesa,,Brasil,Afeganistão,2013,,
565,Vinhos de mesa,,Brasil,África do Sul,2013,,
566,Vinhos de mesa,,Brasil,"Alemanha, República Democrática",2013,61699.0,265978.0
567,Vinhos de mesa,,Brasil,Angola,2013,1573.0,9300.0
568,Vinhos de mesa,,Brasil,Anguilla,2013,,
569,Vinhos de mesa,,Brasil,Antígua e Barbuda,2013,,
570,Vinhos de mesa,,Brasil,Antilhas Holandesas,2013,11281.0,19565.0
571,Vinhos de mesa,,Brasil,Arábia Saudita,2013,,
572,Vinhos de mesa,,Brasil,Argélia,2013,,
573,Vinhos de mesa,,Brasil,Argentina,2013,,
574,Vinhos de mesa,,Brasil,Aruba,2013,,
575,Vinhos de mesa,,Brasil,Austrália,2013,16707.0,101715.0
576,Vinhos de mesa,,Brasil,Áustria,2013,,
577,Vinhos de mesa,,Brasil,Bahamas,2013,581.0,5145.0
578,Vinhos de mesa,,Brasil,Bangladesh,2013,,
579,Vinhos de mesa,,Brasil,Barbados,2013,,
580,Vinhos de mesa,,Brasil,Barein,2013,,
581,Vinhos de mesa,,Brasil,Bélgica,2013,22461.0,95893.0
582,Vinhos de mesa,,Brasil,Belice,2013,,
583,Vinhos de mesa,,Brasil,Benin,2013,,
584,Vinhos de mesa,,Brasil,Bermudas,2013,,
585,Vinhos de mesa,,Brasil,Bolívia,2013,19147.0,25998.0
586,Vinhos de mesa,,Brasil,Bósnia-Herzegovina,2013,,
587,Vinhos de mesa,,Brasil,Brasil,2013,,
588,Vinhos de mesa,,Brasil,Bulgária,2013,,
589,Vinhos de mesa,,Brasil,Cabo Verde,2013,,
590,Vinhos de mesa,,Brasil,Camarões,2013,,
591,Vinhos de mesa,,Brasil,Canadá,2013,25329.0,174643.0
592,Vinhos de mesa,,Brasil,Catar,2013,,
593,Vinhos de mesa,,Brasil,"Cayman, Ilhas",2013,,
594,Vinhos de mesa,,Brasil,Chile,2013,,
595,Vinhos de mesa,,Brasil,China,2013,40929.0,279956.0
596,Vinhos de mesa,,Brasil,Chipre,2013,,
597,Vinhos de mesa,,Brasil,Cingapura,2013,766.0,5779.0
598,Vinhos de mesa,,Brasil,"Cocos (Keeling), Ilhas",2013,,
599,Vinhos de mesa,,Brasil,Colômbia,2013,8.0,30.0
600,Vinhos de mesa,,Brasil,Comores,2013,,
601,Vinhos de mesa,,Brasil,Congo,2013,,
602,Vinhos de mesa,,Brasil,"Coreia, Republica Sul",2013,,
603,Vinhos de mesa,,Brasil,Costa do Marfim,2013,,
604,Vinhos de mesa,,Brasil,Costa Rica,2013,,
605,Vinhos de mesa,,Brasil,Coveite (Kuweit),2013,,
606,Vinhos de mesa,,Brasil,Croácia,2013,,
607,Vinhos de mesa,,Brasil,Cuba,2013,,
608,Vinhos de mesa,,Brasil,Curaçao,2013,,
609,Vinhos de mesa,,Brasil,Dinamarca,2013,17892.0,101915.0
610,Vinhos de mesa,,Brasil,Dominica,2013,,
611,Vinhos de mesa,,Brasil,El Salvador,2013,,
612,Vinhos de mesa,,Brasil,Emirados Arabes Unidos,2013,,
613,Vinhos de mesa,,Brasil,Equador,2013,,
614,Vinhos de mesa,,Brasil,"Eslovaca, Republica",2013,,
615,Vinhos de mesa,,Brasil,Espanha,2013,1972980.0,3748940.0
616,Vinhos de mesa,,Brasil,Estados Unidos,2013,245368.0,786556.0
617,Vinhos de mesa,,Brasil,Estônia,2013,,
618,Vinhos de mesa,,Brasil,Filipinas,2013,,
619,Vinhos de mesa,,Brasil,Finlândia,2013,36682.0,283114.0
620,Vinhos de mesa,,Brasil,França,2013,6885.0,42256.0
621,Vinhos de mesa,,Brasil,Gabão,2013,,
622,Vinhos de mesa,,Brasil,Gana,2013,,
623,Vinhos de mesa,,Brasil,Gibraltar,2013,,
624,Vinhos de mesa,,Brasil,Granada,2013,,
625,Vinhos de mesa,,Brasil,Grécia,2013,,
626,Vinhos de mesa,,Brasil,Guatemala,2013,,
627,Vinhos de mesa,,Brasil,Guiana,2013,,
628,Vinhos de mesa,,Brasil,Guiana Francesa,2013,,
629,Vinhos de mesa,,Brasil,Guine Bissau,2013,,
630,Vinhos de mesa,,Brasil,Guine Equatorial,2013,1108.0,5336.0
631,Vinhos de mesa,,Brasil,Haiti,2013,,
632,Vinhos de mesa,,Brasil,Honduras,2013,,
633,Vinhos de mesa,,Brasil,Hong Kong,2013,16013.0,61224.0
634,Vinhos de mesa,,Brasil,Hungria,2013,,
635,Vinhos de mesa,,Brasil,Ilha de Man,2013,,
636,Vinhos de mesa,,Brasil,Ilhas Virgens,2013,,
637,Vinhos de mesa,,Brasil,Índia,2013,,
638,Vinhos de mesa,,Brasil,Indonésia,2013,,
639,Vinhos de mesa,,Brasil,Irã,2013,,
640,Vinhos de mesa,,Brasil,Iraque,2013,,
641,Vinhos de mesa,,Brasil,Irlanda,2013,,
642,Vinhos de mesa,,Brasil,Itália,2013,1710.0,11967.0
643,Vinhos de mesa,,Brasil,Jamaica,2013,,
644,Vinhos de mesa,,Brasil,Japão,2013,91988.0,429088.0
645,Vinhos de mesa,,Brasil,Jordânia,2013,,
646,Vinhos de mesa,,Brasil,Letônia,2013,,
647,Vinhos de mesa,,Brasil,Líbano,2013,,
648,Vinhos de mesa,,Brasil,Libéria,2013,,
649,Vinhos de mesa,,Brasil,Luxemburgo,2013,5135.0,29474.0
650,Vinhos de mesa,,Brasil,Macau,2013,,
651,Vinhos de mesa,,Brasil,Malásia,2013,,
652,Vinhos de mesa,,Brasil,Malavi,2013,,
653,Vinhos de mesa,,Brasil,Malta,2013,,
654,Vinhos de mesa,,Brasil,"Marshall, Ilhas",2013,,
655,Vinhos de mesa,,Brasil,Martinica,2013,,
656,Vinhos de mesa,,Brasil,Mauritânia,2013,,
657,Vinhos de mesa,,Brasil,México,2013,,
658,Vinhos de mesa,,Brasil,Moçambique,2013,,
659,Vinhos de mesa,,Brasil,Montenegro,2013,,
660,Vinhos de mesa,,Brasil,Namíbia,2013,,
661,Vinhos de mesa,,Brasil,Nicarágua,2013,,
662,Vinhos de mesa,,Brasil,Nigéria,2013,1350.0,2245.0
663,Vinhos de mesa,,Brasil,Noruega,2013,2375.0,19008.0
664,Vinhos de mesa,,Brasil,Nova Caledônia,2013,,
665,Vinhos de mesa,,Brasil,Nova Zelândia,2013,1004.0,4092.0
666,Vinhos de mesa,,Brasil,Omã,2013,,
667,Vinhos de mesa,,Brasil,Países Baixos,2013,57792.0,255690.0
668,Vinhos de mesa,,Brasil,Palau,2013,,
669,Vinhos de mesa,,Brasil,Panamá,2013,,
670,Vinhos de mesa,,Brasil,Paraguai,2013,481564.0,680828.0
671,Vinhos de mesa,,Brasil,Peru,2013,,
672,Vinhos de mesa,,Brasil,Pitcairn,2013,,
673,Vinhos de mesa,,Brasil,Polônia,2013,19249.0,90960.0
674,Vinhos de mesa,,Brasil,Porto Rico,2013,,
675,Vinhos de mesa,,Brasil,Portugal,2013,23810.0,17627.0
676,Vinhos de mesa,,Brasil,Quênia,2013,6.0,4.0
677,Vinhos de mesa,,Brasil,Reino Unido,2013,59161.0,305005.0
678,Vinhos de mesa,,Brasil,República Dominicana,2013,,
679,Vinhos de mesa,,Brasil,Rússia,2013,5893291.0,14795694.0
680,Vinhos de mesa,,Brasil,São Cristóvão e Névis,2013,,
681,Vinhos de mesa,,Brasil,São Tomé e Príncipe,2013,,
682,Vinhos de mesa,,Brasil,São Vicente e Granadinas,2013,,
683,Vinhos de mesa,,Brasil,Senegal,2013,,
684,Vinhos de mesa,,Brasil,Serra Leoa,2013,,
685,Vinhos de mesa,,Brasil,Sérvia,2013,,
686,Vinhos de mesa,,Brasil,Singapura,2013,,
687,Vinhos de mesa,,Brasil,Suazilândia,2013,,
688,Vinhos de mesa,,Brasil,Suécia,2013,3195.0,20183.0
689,Vinhos de mesa,,Brasil,Suíça,2013,2997.0,29785.0
690,Vinhos de mesa,,Brasil,Suriname,2013,1800.0,2960.0
691,Vinhos de mesa,,Brasil,Tailândia,2013,,
692,Vinhos de mesa,,Brasil,Taiwan (Formosa),2013,,
693,Vinhos de mesa,,Brasil,Tanzânia,2013,,
694,Vinhos de mesa,,Brasil,"Tcheca, República",2013,3697.0,23549.0
695,Vinhos de mesa,,Brasil,Togo,2013,,
696,Vinhos de mesa,,Brasil,Toquelau,2013,,
697,Vinhos de mesa,,Brasil,Trinidade Tobago,2013,,
698,Vinhos de mesa,,Brasil,Tunísia,2013,,
699,Vinhos de mesa,,Brasil,Turquia,2013,,
700,Vinhos de mesa,,Brasil,Tuvalu,2013,,
701,Vinhos de mesa,,Brasil,Uruguai,2013,1526.0,13343.0
702,Vinhos de mesa,,Brasil,Vanuatu,2013,,
703,Vinhos de mesa,,Brasil,Venezuela,2013,,
704,Vinhos de mesa,,Brasil,Vietnã,2013,,
705,Vinhos de mesa,,Brasil,Afeganistão,2014,,
706,Vinhos de mesa,,Brasil,África do Sul,2014,,
707,Vinhos de mesa,,Brasil,"Alemanha, República Democrática",2014,213348.0,761653.0
708,Vinhos de mesa,,Brasil,Angola,2014,12182.0,23124.0
709,Vinhos de mesa,,Brasil,Anguilla,2014,,
710,Vinhos de mesa,,Brasil,Antígua e Barbuda,2014,,
711,Vinhos de mesa,,Brasil,Antilhas Holandesas,2014,4455.0,7169.0
712,Vinhos de mesa,,Brasil,Arábia Saudita,2014,,
713,Vinhos de mesa,,Brasil,Argélia,2014,,
714,Vinhos de mesa,,Brasil,Argentina,2014,20385.0,95130.0
715,Vinhos de mesa,,Brasil,Aruba,2014,450.0,755.0
716,Vinhos de mesa,,Brasil,Austrália,2014,6308.0,43709.0
717,Vinhos de mesa,,Brasil,Áustria,2014,,
718,Vinhos de mesa,,Brasil,Bahamas,2014,,
719,Vinhos de mesa,,Brasil,Bangladesh,2014,,
720,Vinhos de mesa,,Brasil,Barbados,2014,,
721,Vinhos de mesa,,Brasil,Barein,2014,,
722,Vinhos de mesa,,Brasil,Bélgica,2014,151320.0,704093.0
723,Vinhos de mesa,,Brasil,Belice,2014,,
724,Vinhos de mesa,,Brasil,Benin,2014,,
725,Vinhos de mesa,,Brasil,Bermudas,2014,,
726,Vinhos de mesa,,Brasil,Bolívia,2014,12534.0,18303.0
727,Vinhos de mesa,,Brasil,Bósnia-Herzegovina,2014,,
728,Vinhos de mesa,,Brasil,Brasil,2014,,
729,Vinhos de mesa,,Brasil,Bulgária,2014,,
730,Vinhos de mesa,,Brasil,Cabo Verde,2014,,
731,Vinhos de mesa,,Brasil,Camarões,2014,,
732,Vinhos de mesa,,Brasil,Canadá,2014,35082.0,226875.0
733,Vinhos de mesa,,Brasil,Catar,2014,,
734,Vinhos de mesa,,Brasil,"Cayman, Ilhas",2014,,
735,Vinhos de mesa,,Brasil,Chile,2014,,
736,Vinhos de mesa,,Brasil,China,2014,64040.0,455340.0
737,Vinhos de mesa,,Brasil,Chipre,2014,,
738,Vinhos de mesa,,Brasil,Cingapura,2014,541.0,3887.0
739,Vinhos de mesa,,Brasil,"Cocos (Keeling), Ilhas",2014,,
740,Vinhos de mesa,,Brasil,Colômbia,2014,,
741,Vinhos de mesa,,Brasil,Comores,2014,,
742,Vinhos de mesa,,Brasil,Congo,2014,,
743,Vinhos de mesa,,Brasil,"Coreia, Republica Sul",2014,,
744,Vinhos de mesa,,Brasil,Costa do Marfim,2014,,
745,Vinhos de mesa,,Brasil,Costa Rica,2014,,
746,Vinhos de mesa,,Brasil,Coveite (Kuweit),2014,,
747,Vinhos de mesa,,Brasil,Croácia,2014,,
748,Vinhos de mesa,,Brasil,Cuba,2014,38875.0,43200.0
749,Vinhos de mesa,,Brasil,Curaçao,2014,,
750,Vinhos de mesa,,Brasil,Dinamarca,2014,3240.0,16871.0
751,Vinhos de mesa,,Brasil,Dominica,2014,,
752,Vinhos de mesa,,Brasil,El Salvador,2014,,
753,Vinhos de mesa,,Brasil,Emirados Arabes Unidos,2014,640.0,3381.0
754,Vinhos de mesa,,Brasil,Equador,2014,,
755,Vinhos de mesa,,Brasil,"Eslovaca, Republica",2014,,
756,Vinhos de mesa,,Brasil,Espanha,2014,,
757,Vinhos de mesa,,Brasil,Estados Unidos,2014,222267.0,494216.0
758,Vinhos de mesa,,Brasil,Estônia,2014,,
759,Vinhos de mesa,,Brasil,Filipinas,2014,,
760,Vinhos de mesa,,Brasil,Finlândia,2014,12960.0,94962.0
761,Vinhos de mesa,,Brasil,França,2014,33755.0,167807.0
762,Vinhos de mesa,,Brasil,Gabão,2014,,
763,Vinhos de mesa,,Brasil,Gana,2014,,
764,Vinhos de mesa,,Brasil,Gibraltar,2014,,
765,Vinhos de mesa,,Brasil,Granada,2014,,
766,Vinhos de mesa,,Brasil,Grécia,2014,,
767,Vinhos de mesa,,Brasil,Guatemala,2014,,
768,Vinhos de mesa,,Brasil,Guiana,2014,,
769,Vinhos de mesa,,Brasil,Guiana Francesa,2014,,
770,Vinhos de mesa,,Brasil,Guine Bissau,2014,,
771,Vinhos de mesa,,Brasil,Guine Equatorial,2014,5646.0,11983.0
772,Vinhos de mesa,,Brasil,Haiti,2014,,
773,Vinhos de mesa,,Brasil,Honduras,2014,,
774,Vinhos de mesa,,Brasil,Hong Kong,2014,18130.0,63534.0
775,Vinhos de mesa,,Brasil,Hungria,2014,,
776,Vinhos de mesa,,Brasil,Ilha de Man,2014,,
777,Vinhos de mesa,,Brasil,Ilhas Virgens,2014,,
778,Vinhos de mesa,,Brasil,Índia,2014,,
779,Vinhos de mesa,,Brasil,Indonésia,2014,,
780,Vinhos de mesa,,Brasil,Irã,2014,,
781,Vinhos de mesa,,Brasil,Iraque,2014,,
782,Vinhos de mesa,,Brasil,Irlanda,2014,,
783,Vinhos de mesa,,Brasil,Itália,2014,604.0,2492.0
784,Vinhos de mesa,,Brasil,Jamaica,2014,,
785,Vinhos de mesa,,Brasil,Japão,2014,106426.0,401774.0
786,Vinhos de mesa,,Brasil,Jordânia,2014,,
787,Vinhos de mesa,,Brasil,Letônia,2014,,
788,Vinhos de mesa,,Brasil,Líbano,2014,,
789,Vinhos de mesa,,Brasil,Libéria,2014,,
790,Vinhos de mesa,,Brasil,Luxemburgo,2014,8281.0,52400.0
791,Vinhos de mesa,,Brasil,Macau,2014,,
792,Vinhos de mesa,,Brasil,Malásia,2014,,
793,Vinhos de mesa,,Brasil,Malavi,2014,,
794,Vinhos de mesa,,Brasil,Malta,2014,,
795,Vinhos de mesa,,Brasil,"Marshall, Ilhas",2014,,
796,Vinhos de mesa,,Brasil,Martinica,2014,,
797,Vinhos de mesa,,Brasil,Mauritânia,2014,,
798,Vinhos de mesa,,Brasil,México,2014,1521.0,24336.0
799,Vinhos de mesa,,Brasil,Moçambique,2014,,
800,Vinhos de mesa,,Brasil,Montenegro,2014,,
801,Vinhos de mesa,,Brasil,Namíbia,2014,,
802,Vinhos de mesa,,Brasil,Nicarágua,2014,,
803,Vinhos de mesa,,Brasil,Nigéria,2014,,
804,Vinhos de mesa,,Brasil,Noruega,2014,7179.0,50464.0
805,Vinhos de mesa,,Brasil,Nova Caledônia,2014,,
806,Vinhos de mesa,,Brasil,Nova Zelândia,2014,2800.0,13675.0
807,Vinhos de mesa,,Brasil,Omã,2014,,
808,Vinhos de mesa,,Brasil,Países Baixos,2014,165289.0,773767.0
809,Vinhos de mesa,,Brasil,Palau,2014,,
810,Vinhos de mesa,,Brasil,Panamá,2014,,
811,Vinhos de mesa,,Brasil,Paraguai,2014,521847.0,908028.0
812,Vinhos de mesa,,Brasil,Peru,2014,,
813,Vinhos de mesa,,Brasil,Pitcairn,2014,,
814,Vinhos de mesa,,Brasil,Polônia,2014,30181.0,107957.0
815,Vinhos de mesa,,Brasil,Porto Rico,2014,,
816,Vinhos de mesa,,Brasil,Portugal,2014,71544.0,79141.0
817,Vinhos de mesa,,Brasil,Quênia,2014,,
818,Vinhos de mesa,,Brasil,Reino Unido,2014,305807.0,1373747.0
819,Vinhos de mesa,,Brasil,República Dominicana,2014,,
820,Vinhos de mesa,,Brasil,Rússia,2014,190656.0,61440.0
821,Vinhos de mesa,,Brasil,São Cristóvão e Névis,2014,,
822,Vinhos de mesa,,Brasil,São Tomé e Príncipe,2014,,
823,Vinhos de mesa,,Brasil,São Vicente e Granadinas,2014,,
824,Vinhos de mesa,,Brasil,Senegal,2014,,
825,Vinhos de mesa,,Brasil,Serra Leoa,2014,,
826,Vinhos de mesa,,Brasil,Sérvia,2014,,
827,Vinhos de mesa,,Brasil,Singapura,2014,,
828,Vinhos de mesa,,Brasil,Suazilândia,2014,,
829,Vinhos de mesa,,Brasil,Suécia,2014,10404.0,51057.0
830,Vinhos de mesa,,Brasil,Suíça,2014,27933.0,231762.0
831,Vinhos de mesa,,Brasil,Suriname,2014,6.0,19.0
832,Vinhos de mesa,,Brasil,Tailândia,2014,,
833,Vinhos de mesa,,Brasil,Taiwan (Formosa),2014,12519.0,67907.0
834,Vinhos de mesa,,Brasil,Tanzânia,2014,,
835,Vinhos de mesa,,Brasil,"Tcheca, República",2014,4500.0,35005.0
836,Vinhos de mesa,,Brasil,Togo,2014,,
837,Vinhos de mesa,,Brasil,Toquelau,2014,,
838,Vinhos de mesa,,Brasil,Trinidade Tobago,2014,360.0,1600.0
839,Vinhos de mesa,,Brasil,Tunísia,2014,,
840,Vinhos de mesa,,Brasil,Turquia,2014,,
841,Vinhos de mesa,,Brasil,Tuvalu,2014,,
842,Vinhos de mesa,,Brasil,Uruguai,2014,,
843,Vinhos de mesa,,Brasil,Vanuatu,2014,,
844,Vinhos de mesa,,Brasil,Venezuela,2014,14.0,232.0
845,Vinhos de mesa,,Brasil,Vietnã,2014,,
846,Vinhos de mesa,,Brasil,Afeganistão,2015,,
847,Vinhos de mesa,,Brasil,África do Sul,2015,,
848,Vinhos de mesa,,Brasil,"Alemanha, República Democrática",2015,10680.0,44780.0
849,Vinhos de mesa,,Brasil,Angola,2015,1908.0,17089.0
850,Vinhos de mesa,,Brasil,Anguilla,2015,,
851,Vinhos de mesa,,Brasil,Antígua e Barbuda,2015,,
852,Vinhos de mesa,,Brasil,Antilhas Holandesas,2015,6660.0,10545.0
853,Vinhos de mesa,,Brasil,Arábia Saudita,2015,,
854,Vinhos de mesa,,Brasil,Argélia,2015,,
855,Vinhos de mesa,,Brasil,Argentina,2015,,
856,Vinhos de mesa,,Brasil,Aruba,2015,,
857,Vinhos de mesa,,Brasil,Austrália,2015,7437.0,48011.0
858,Vinhos de mesa,,Brasil,Áustria,2015,,
859,Vinhos de mesa,,Brasil,Bahamas,2015,,
860,Vinhos de mesa,,Brasil,Bangladesh,2015,,
861,Vinhos de mesa,,Brasil,Barbados,2015,,
862,Vinhos de mesa,,Brasil,Barein,2015,,
863,Vinhos de mesa,,Brasil,Bélgica,2015,4473.0,26399.0
864,Vinhos de mesa,,Brasil,Belice,2015,,
865,Vinhos de mesa,,Brasil,Benin,2015,,
866,Vinhos de mesa,,Brasil,Bermudas,2015,,
867,Vinhos de mesa,,Brasil,Bolívia,2015,10674.0,12990.0
868,Vinhos de mesa,,Brasil,Bósnia-Herzegovina,2015,,
869,Vinhos de mesa,,Brasil,Brasil,2015,,
870,Vinhos de mesa,,Brasil,Bulgária,2015,,
871,Vinhos de mesa,,Brasil,Cabo Verde,2015,,
872,Vinhos de mesa,,Brasil,Camarões,2015,,
873,Vinhos de mesa,,Brasil,Canadá,2015,24547.0,118394.0
874,Vinhos de mesa,,Brasil,Catar,2015,,
875,Vinhos de mesa,,Brasil,"Cayman, Ilhas",2015,,
876,Vinhos de mesa,,Brasil,Chile,2015,,
877,Vinhos de mesa,,Brasil,China,2015,47609.0,222866.0
878,Vinhos de mesa,,Brasil,Chipre,2015,,
879,Vinhos de mesa,,Brasil,Cingapura,2015,1116.0,2774.0
880,Vinhos de mesa,,Brasil,"Cocos (Keeling), Ilhas",2015,,
881,Vinhos de mesa,,Brasil,Colômbia,2015,,
